slug,name,brand,category_slug,description,price,original_price,rating,review_count,image,badge,stock,is_flash,flash_reserved_pct
m-ms-distributeur,M&M's Distributeur,M&M'S,epicerie,"M&M's Distributeur - format Ce distributeur M&MS® stocke les bonbons dans un contenant en forme dentonnoir, puis envoie 8 à 12 bonbons parfaitement préparés..",3400,,4.9,446,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250806124616-V4G97fkG.png,BESTSELLER,0,0,0
teisseire-le-citron-600ml,TEISSEIRE Le Citron,TEISSEIRE,boissons,TEISSEIRE Le Citron - format Edition Tour De France.,1750,,4.9,423,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250806131402-VgYkVE8u.png,BESTSELLER,50,0,0
teisseire-zero-grenadine,TEISSEIRE Zero Grenadine,TEISSEIRE,boissons,TEISSEIRE Zero Grenadine - format Sans Sucre 600ml.,1750,,4.8,300,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250806132006-vs0KLBaN.png,,50,0,0
teisseire-zero-peche-60cl,TEISSEIRE pêche,TEISSEIRE,boissons,TEISSEIRE pêche - format 600ml.,1750,,4.4,49,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817192444-1gGfPszb.png,,50,0,0
lor-capsules-t50,L'or Capsules T50,L'OR,epicerie,"L'or Capsules T50. Une sélection MART+, l'épicerie fine de terroir.",4900,,4.7,289,NULL,,0,0,0
cotex-lingettes-desinfectante-pack,Cotex Lingettes Désinfectante Pack,COTEX,epicerie,"Cotex Lingettes Désinfectante Pack. Une sélection MART+, l'épicerie fine de terroir.",3800,,4.5,97,NULL,,0,0,0
kleenex-carton-pack,Kleenex Carton Pack,KLEENEX,epicerie,"Kleenex Carton Pack. Une sélection MART+, l'épicerie fine de terroir.",1800,,4.9,449,NULL,BESTSELLER,0,0,0
nestle-ptite-cereales-415,Nestlé P'tite Céréales 415g Cacao,NESTLÉ,epicerie,"Nestlé P'tite Céréales 415g Cacao. Une sélection MART+, l'épicerie fine de terroir.",1880,1900,4.5,97,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250813194123-Rb0TEmB0.png,PROMO,50,0,0
lor-t30-forza-2,L'Or T50 Foza N°9,L'OR,epicerie,"L'Or T50 Foza N°9. Une sélection MART+, l'épicerie fine de terroir.",4350,4900,4.7,288,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250813203125-ZMuFwJfL.png,PROMO,0,0,0
pringles-original-mini,Pringles Original Mini (Copy),PRINGLES,chips,Pringles Original Mini (Copy) - format 40G.,650,,4.7,215,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250620203453-2EBg1WZp.png,,50,0,0
coco-ops,Coco Pops - Chocos,COCO,chocolats,Coco Pops - Chocos - format MAXI.,1850,1900,4.5,63,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817124136-eKKQL9Cw.png,PROMO,49,0,0
cereales-frosties,Céréales Frosties,CÉRÉALES,epicerie,"Céréales Frosties. Une sélection MART+, l'épicerie fine de terroir.",1850,1900,4.5,91,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817125437-UtEzsVEr.png,PROMO,49,0,0
cereales-frosties-2,Céréales Frosties,CÉRÉALES,epicerie,Céréales Frosties - format 330g.,1580,,4.5,91,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817125544-t1SqsTze.png,,50,0,0
heudebert-la-biscotte,Heudebert - La Biscotte,HEUDEBERT,epicerie,Heudebert - La Biscotte - format 2x 18.,1750,1850,4.5,62,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817125955-7N727lU3.png,PROMO,49,0,0
bjorg-crusti-petales,Bjorg - Crusti Pétales,BJORG,epicerie,Bjorg - Crusti Pétales - format Nature - Bio - 300g.,1580,,4.9,431,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817130233-6BQ0QE9G.png,BESTSELLER,50,0,0
indomie-fried-noodles,Indomie - Fried Noodles,INDOMIE,epicerie,Indomie - Fried Noodles - format 75g.,170,,4.8,303,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817131815-qhJGKXI2.png,,9,0,0
indomie-chicken-curry,Indomie - Chicken Curry,INDOMIE,epicerie,Indomie - Chicken Curry - format 330g.,170,,4.6,210,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817131441-UqGtobet.png,,9,0,0
bjorg-crusti-petales-choco-noir,Bjorg - Crusti Pétales Choco Noir,BJORG,chocolats,Bjorg - Crusti Pétales Choco Noir - format Chocolat Noir - Bio - 300g.,1580,,4.9,385,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817130527-SWgW3McU.png,,500,0,0
lu-caleche,LU - Calèche,LU,epicerie,LU - Calèche - format Sélection Gourmande 250g.,2100,,4.4,28,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817132420-8IHNhb9I.png,,499,0,0
granola-barre-cookie,Granola Barre Cookie,GRANOLA,epicerie,Granola Barre Cookie - format x6.,1580,,4.6,158,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817180913-4T9kcUtZ.png,,1,0,0
kinder-delice-coco,Kinder Delice Coco,KINDER,chocolats,"Kinder Delice Coco. Une sélection MART+, l'épicerie fine de terroir.",220,,4.7,220,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817192105-b44FdUKo.png,,50,0,0
beurre-president,Beurre President,PRÉSIDENT,fromages,Beurre President - format Gastronomique 250g.,1280,,4.9,402,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817183617-YJWHS9Ni.png,BESTSELLER,50,0,0
mustella-lingettes-nettoyantes,Mustella Lingettes Nettoyantes,MUSTELLA,epicerie,Mustella Lingettes Nettoyantes - format x60.,1380,,4.5,91,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817132134-7SHv9DnF.png,,50,0,0
hanuta-riegel,Hanuta - Riegel,HANUTA,epicerie,Hanuta - Riegel - format x5.,1150,,4.8,312,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817132958-I6PTXbQb.png,,0,0,0
pepito-mini-roules,Pépito Mini Roulés,PEPITO,chocolats,Pépito Mini Roulés - format x5.,1180,1200,4.6,165,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819132858-HyNW8zJD.png,PROMO,0,0,0
kiri-gouter,Kiri Goûter,KIRI,epicerie,Kiri Goûter - format x5 Portions.,1100,,4.8,314,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817154621-QfeDNUph.png,,0,0,0
kiri-gouter-2,Kiri Goûter,KIRI,epicerie,Kiri Goûter - format x5 Portions.,999,1100,4.8,314,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817154621-QfeDNUph.png,PROMO,50,0,0
milka-choco-wafer,Milka Choco Wafer,MILKA,chocolats,"Milka Choco Wafer. Une sélection MART+, l'épicerie fine de terroir.",1200,,4.8,365,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817162031-KvIBzgVE.png,,0,0,0
oreo-minecraft,Oreo Minecraft,OREO,epicerie,Oreo Minecraft - format 5x4 220G.,920,1000,4.7,228,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817180518-wCWADuTa.png,PROMO,0,0,0
tubble-gum-tutti,Tubble gum Tutti,TUBBLE,bonbons,Tubble gum Tutti - format Gout : Tutti Frutti.,420,,4.8,359,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817183146-jmN3e9uU.png,,0,0,0
oreo-minecraft-2,Oreo 2x Cream,OREO,epicerie,"Oreo 2x Cream. Une sélection MART+, l'épicerie fine de terroir.",700,,4.5,72,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817182615-VIDfcQh2.png,,0,0,0
monster-nitro,MONSTER Nitro,MONSTER,boissons,"MONSTER Nitro. Une sélection MART+, l'épicerie fine de terroir.",880,950,4.6,142,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817184337-nBj6o4R4.png,PROMO,50,0,0
monster-ultra-peachy-keen,MONSTER Ultra Peachy Keen,MONSTER,boissons,"MONSTER Ultra Peachy Keen. Une sélection MART+, l'épicerie fine de terroir.",880,950,4.8,304,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817185428-8gPVEx8M.png,PROMO,50,0,0
monster-mega,MONSTER Mega Energy,MONSTER,boissons,MONSTER Mega Energy - format 553Ml.,880,1100,4.5,105,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817191843-L9cbJiT3.png,PROMO,50,0,0
teisseire-cassis,TEISSEIRE Cassis,TEISSEIRE,boissons,TEISSEIRE Cassis - format 600ml.,1750,,4.5,125,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817192648-4j9HOtYM.png,,49,0,0
nescafe-gold-95g,Nescafé Gold 95g,NESCAFÉ,epicerie,"Nescafé Gold 95g. Une sélection MART+, l'épicerie fine de terroir.",1250,,4.7,230,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817193208-LjborNQo.png,,49,0,0
celebrations-240g,Célébrations,CÉLÉBRATIONS,epicerie,Célébrations - format 240G.,2200,,4.7,231,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819133730-v3UhTjhO.png,,0,0,0
nescafe-gold-190g,Nescafé Gold 190g,NESCAFÉ,epicerie,"Nescafé Gold 190g. Une sélection MART+, l'épicerie fine de terroir.",2150,,4.8,366,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817193520-65NKPIzq.png,,50,0,0
nescafe-gold-95g-2,Nescafé Classic 190g,NESCAFÉ,epicerie,"Nescafé Classic 190g. Une sélection MART+, l'épicerie fine de terroir.",1650,,4.8,352,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817193848-gVnMlyzE.png,,50,0,0
nescafe-classic-95g,Nescafé Classic 95g,NESCAFÉ,epicerie,"Nescafé Classic 95g. Une sélection MART+, l'épicerie fine de terroir.",950,,4.5,129,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817194429-FB7O8RWe.png,,50,0,0
fini-poulpes-90g-2,Fini Poulpes 90G (Copy),FINI,bonbons,"Fini Poulpes 90G (Copy). Une sélection MART+, l'épicerie fine de terroir.",299,,4.9,393,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615190009-J6j26x4l.png,BESTSELLER,0,0,0
fini-holiday-90g,Fini Holiday 90G,FINI,bonbons,"Fini Holiday 90G. Une sélection MART+, l'épicerie fine de terroir.",299,,4.5,91,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817194950-hmq86wGU.png,,0,0,0
haribo-dunkle-tute,HARIBO Dunkle Tute,HARIBO,bonbons,HARIBO Dunkle Tute - format 175G.,850,900,4.8,331,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250817200030-IDw2TEFl.png,PROMO,50,0,0
schweppes-lemon-33cl,Schweppes Lemon 33cl,SCHWEPPES,boissons,"Schweppes Lemon 33cl. Une sélection MART+, l'épicerie fine de terroir.",400,,4.9,400,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819122005-td1QqWIO.png,BESTSELLER,50,0,0
mikado-go,Mikado & Go,MIKADO,chocolats,Mikado & Go - format Pocket.,400,,4.6,176,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819120233-PFcxZVyS.png,,0,0,0
monster-ultra-watermelon,MONSTER Ultra Watermelon,MONSTER,boissons,"MONSTER Ultra Watermelon. Une sélection MART+, l'épicerie fine de terroir.",880,950,4.4,29,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819120528-dI2Bx1fp.png,PROMO,49,0,0
skittles-fruits,Skittles Fruits,SKITTLES,epicerie,"Skittles Fruits. Une sélection MART+, l'épicerie fine de terroir.",300,,4.4,31,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819134024-Jh5RdsDq.png,,47,0,0
lion-white-x5,Lion White x5,LION,chocolats,Lion White x5 - format x5 Snack Size.,1400,,4.6,175,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819135539-Mdn6l7Em.png,,39,0,0
mi-cho-ko-lait,MI-CHO-KO Lait,MI-CHO-KO,epicerie,MI-CHO-KO Lait - format 280G.,1690,1750,4.5,61,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819140619-os7twoPM.png,PROMO,49,0,0
skittles-crazy-sour,Skittles Crazy Sour,SKITTLES,epicerie,"Skittles Crazy Sour. Une sélection MART+, l'épicerie fine de terroir.",280,300,4.6,163,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819134220-IYaulOVf.png,PROMO,48,0,0
cote-d-or-carres,Côte dOr Carrés,CÔTE,chocolats,"Côte dOr Carrés - format ""Lait - Noisettes Entières.",1750,,4.5,61,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819135224-0uYo2toh.png,,0,0,0
200g,"200g""","200G""",epicerie,"200g"" - format 0.",1490,,4.4,23,1,,0,0,0
lion-white,Lion White,LION,chocolats,"Lion White. Une sélection MART+, l'épicerie fine de terroir.",300,,4.7,283,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819135711-vgJtl1qf.png,,50,0,0
lion-peanuts-x5,Lion Peanuts x5,LION,chocolats,Lion Peanuts x5 - format x5 Snack Size.,1400,,4.4,48,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819140030-mDcuMhAo.png,,50,0,0
lion-peanuts,Lion Peanuts,LION,chocolats,"Lion Peanuts. Une sélection MART+, l'épicerie fine de terroir.",300,,4.6,169,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819140338-GfOSkOXw.png,,50,0,0
mi-cho-ko-noir,MI-CHO-KO Noir,MI-CHO-KO,epicerie,MI-CHO-KO Noir - format 280G.,1750,,4.4,26,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819140824-kJpeugGh.png,,0,0,0
teisseire-zero-menth,TEISSEIRE Zero Menth,TEISSEIRE,boissons,TEISSEIRE Zero Menth - format Sans Sucre 600ml.,1750,,4.8,345,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819142336-XP0RsVoS.png,,0,0,0
lipton-ice-tea-peche,Lipton Ice Tea - Pêche,LIPTON,epicerie,"Lipton Ice Tea - Pêche. Une sélection MART+, l'épicerie fine de terroir.",370,,4.4,48,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819142804-LSbhifBX.png,,22,0,0
lipton-ice-tea-framboise,Lipton Ice Tea - Framboise,LIPTON,epicerie,"Lipton Ice Tea - Framboise. Une sélection MART+, l'épicerie fine de terroir.",420,,4.5,90,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250921141239-oLWHrtTj.png,,33,0,0
carambar-caramel,Carambar Caramel,CARAMBAR,bonbons,Carambar Caramel - format 400g.,1400,1500,4.9,428,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250819155621-3Vktlxq1.png,PROMO,0,0,0
kitkat-ball-white,KitKat Ball White,KITKAT,chocolats,KitKat Ball White - format 250G.,1500,,4.7,278,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250820130621-nzFiTo7Z.png,,50,0,0
pringles-hot-sweet-chilli-flavour,Pringles HOT Sweet Chilli Flavour,PRINGLES,chips,Pringles HOT Sweet Chilli Flavour - format 165g.,1100,1200,4.9,409,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250822175640-pzDzbZQA.png,PROMO,44,0,0
cereales-chocapic-maxi,Céréales Chocapic Maxi,CHOCAPIC,epicerie,Céréales Chocapic Maxi - format 645G.,2300,,4.8,298,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250822194221-vwEglITW.png,,50,0,0
tabasco-sriracha-sauce,Tabasco - Sriracha Sauce ?,TABASCO,epicerie,Tabasco - Sriracha Sauce ? - format 300g.,1950,,4.9,403,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828162051-0C6zbXhE.png,BESTSELLER,1,0,0
yas-pasta-cake-ulke,Yas Pasta Cake - Ulker,YAS,epicerie,Yas Pasta Cake - Ulker - format 395g.,1999,3200,4.9,389,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828161555-t2kfvf6m.png,PROMO,49,0,0
topokki-carbonara-cup,Topokki Carbonara cup,TOPOKKI,epicerie,Topokki Carbonara cup - format Korean Ricecake 113g.,1350,1400,4.6,191,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250823134212-1lcIQVLp.png,PROMO,0,0,0
topokki-cheese-cup,Topokki Cheese cup,TOPOKKI,fromages,Topokki Cheese cup - format 113G.,1350,1400,4.6,142,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250823135156-NV5KwwU8.png,PROMO,0,0,0
indomie-chicken-flavour-cup,Indomie Chicken Flavour cup,INDOMIE,epicerie,Indomie Chicken Flavour cup - format 60g.,490,,4.9,401,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250823145034-W6SYQ4Up.png,BESTSELLER,0,0,0
lu-cracotte-framboise,LU Cracotte Framboise,LU,epicerie,"LU Cracotte Framboise. Une sélection MART+, l'épicerie fine de terroir.",1300,,4.6,203,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250823152254-e4lk3JFZ.png,,0,0,0
lu-cracotte-chocolat,LU Cracotte Chocolat,LU,chocolats,"LU Cracotte Chocolat. Une sélection MART+, l'épicerie fine de terroir.",1500,,4.5,135,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250823152534-Jn00SSJq.png,,0,0,0
magnum-white-chocolate-2,Magnum White Chocolate,MAGNUM,chocolats,Magnum White Chocolate - format x4.,3200,3400,4.6,171,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250823190746-8COJen6m.png,PROMO,0,0,0
ferrero-rocher-white-2,Ferrero Rocher White,FERRERO,epicerie,Ferrero Rocher White - format x4.,3400,,4.9,437,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250823191447-sppTCseU.png,BESTSELLER,0,0,0
knoppers,Knoppers,KNOPPERS,epicerie,Knoppers - format Snack au lait et noisettes.,160,,4.7,283,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250825114341-kkuUMxco.png,,50,0,0
lu-pepito-pepite,LU Pépito Pépites,LU,chocolats,LU Pépito Pépites - format x5.,1150,,4.8,342,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250824153342-f1gpJoGQ.png,,48,0,0
chaussee-aux-moines-4,Coeur De Meule (Copy),COEUR,epicerie,Coeur De Meule (Copy) - format Ementale 380g.,1650,,4.7,275,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250725182741-mADFzA1U.png,,50,0,0
tourtele-twist-citron,Tourtele Twist Citron,TOURTELE,epicerie,"Tourtele Twist Citron. Une sélection MART+, l'épicerie fine de terroir.",600,,4.6,192,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250825115532-A4elonko.png,,50,0,0
teisseire-cerise-60cl,TEISSEIRE Cerise 60CL,TEISSEIRE,boissons,"TEISSEIRE Cerise 60CL. Une sélection MART+, l'épicerie fine de terroir.",1750,,4.4,52,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250825121049-dougfTXS.png,,49,0,0
chupa-chups-sour-blueberry,Chupa Chups Sour Blueberry,LU,epicerie,Chupa Chups Sour Blueberry - format 345ml.,900,,4.6,187,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250826153758-hoflYgvj.png,,50,0,0
chupa-chups-sour-green-apple,Chupa Chups Sour Green Apple,CHUPA,epicerie,Chupa Chups Sour Green Apple - format 345ml.,900,,4.6,211,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250826153906-hs7c67nj.png,,50,0,0
chupa-chups-watermelon,Chupa Chups Watermelon,CHUPA,epicerie,Chupa Chups Watermelon - format 345ml.,900,,4.5,98,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250826153548-zCcCmbI2.png,,49,0,0
surimi-kotto,surimi Kotto,SURIMI,epicerie,"surimi Kotto. Une sélection MART+, l'épicerie fine de terroir.",1280,,4.5,71,NULL,,0,0,0
kiri-t24-3,Kiri t24,KIRI,epicerie,"Kiri t24. Une sélection MART+, l'épicerie fine de terroir.",1550,,4.7,245,NULL,,0,0,0
chupa-chups-bubble-gum,Chupa Chups Bubble Gum,CHUPA,bonbons,Chupa Chups Bubble Gum - format 345ml.,900,,4.4,39,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250826154614-28BURXRW.png,,0,0,0
chupa-chups-watermelon-2,Chupa Chups Grape Flavour,CHUPA,epicerie,Chupa Chups Grape Flavour - format 345ml.,900,,4.6,193,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250826160145-lKRtI5Hq.png,,50,0,0
coca-cola-vanille-2,Coca Cola Zero,COCA,boissons,Coca Cola Zero - format Zero Sucre Zero Caféine.,380,,4.9,403,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250826161435-z86U5lvF.png,BESTSELLER,50,0,0
tabasco-sriracha-sauce-2,Coconut Oil ?,COCONUT,epicerie,Coconut Oil ? - format 460g.,2480,2700,4.9,379,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828164045-ahPYLWnf.png,PROMO,5,0,0
chupa-chups-milky-t16,Chupa Chups Milky T16,CHUPA,epicerie,Chupa Chups Milky T16 - format 16 Sucettes.,920,,4.7,217,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250921143044-FDUnsHBO.png,,50,0,0
werthers-caramel-creme,Werthers Caramel & Crème,WERTHERS,bonbons,Werthers Caramel & Crème - format 225g.,1090,,4.7,221,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828171027-hHWkGhHJ.png,,49,0,0
werthers-salted-caramel,Werthers Salted Caramel,WERTHERS,bonbons,Werthers Salted Caramel - format 180g.,990,,4.8,358,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828175642-oyfle926.png,,50,0,0
dentifrice-sensodyne-cool-mint,Dentifrice Sensodyne Cool Mint,DENTIFRICE,bonbons,Dentifrice Sensodyne Cool Mint - format 75ml.,920,,4.8,337,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828171948-tG3qEQjy.png,,1,0,0
dentifrice-sensodyne-daily-protection,Dentifrice Sensodyne Daily Protection,DENTIFRICE,epicerie,Dentifrice Sensodyne Daily Protection - format 75ml.,920,,4.9,418,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828172051-nB3UE34a.png,BESTSELLER,2,0,0
dentifrice-marvis-whitning-mint,Dentifrice Marvis - Whitning Mint,DENTIFRICE,bonbons,Dentifrice Marvis - Whitning Mint - format 85ml.,2950,,4.7,238,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828183111-plFxGfXv.png,,5,0,0
amora-sauce-burger,Amora - Sauce Burger,AMORA,epicerie,Amora - Sauce Burger - format 260g.,1200,,4.7,267,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828172650-aQnWGfr7.png,,0,0,0
amora-sauce-samourai,Amora - Sauce Samouraï,AMORA,epicerie,Amora - Sauce Samouraï - format 255g.,1200,,4.8,295,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828173641-f2RfamfW.png,,2,0,0
amora-barbecue-miel,Amora - Barbecue Miel,AMORA,epicerie,Amora - Barbecue Miel - format 282g.,1200,,4.7,263,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828180627-Sawdmb7C.png,,12,0,0
dentifrice-marvis-cinnamon-mint,Dentifrice Marvis - Cinnamon Mint,DENTIFRICE,bonbons,Dentifrice Marvis - Cinnamon Mint - format 85ml.,2950,,4.7,251,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828182952-0mAqUx3Q.png,,5,0,0
dentifrice-marvis-classic-strong-mint,Dentifrice Marvis - Classic Strong Mint,DENTIFRICE,bonbons,Dentifrice Marvis - Classic Strong Mint - format 85ml.,2950,,4.7,291,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828183609-w52jXOWJ.png,,3,0,0
dentifrice-marvis-aquatic-mint,Dentifrice Marvis - Aquatic Mint,DENTIFRICE,bonbons,Dentifrice Marvis - Aquatic Mint - format 85ml.,2950,,4.6,145,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828183730-VjgOCEm1.png,,5,0,0
werthers-schoko-toffees,Werthers Schoko Toffees,WERTHERS,chocolats,Werthers Schoko Toffees - format 180g.,990,,4.5,108,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828184247-zODQsSye.png,,50,0,0
dentifrice-email-diamant-double-blancheur,Dentifrice Email Diamant - Double Blancheur,DENTIFRICE,epicerie,"Dentifrice Email Diamant - Double Blancheur. Une sélection MART+, l'épicerie fine de terroir.",1650,,4.5,121,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828184905-bJpQDs1G.png,,5,0,0
dentifrice-email-diamant-le-bicarbonate,Dentifrice Email Diamant - Le Bicarbonate,DENTIFRICE,epicerie,"Dentifrice Email Diamant - Le Bicarbonate. Une sélection MART+, l'épicerie fine de terroir.",1650,,4.8,331,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828185341-VwfDrxOU.png,,0,0,0
maltesers-xl,Maltesers XL,MALTESERS,chocolats,Maltesers XL - format 135g.,1480,,4.8,299,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828195308-IOezMnFW.png,,45,0,0
robert-chicken-luncheon,Robert - Chicken Luncheon,LU,epicerie,Robert - Chicken Luncheon - format 850g.,2250,,4.6,210,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828193313-1s0Ikfwt.png,,50,0,0
ferrero-rocher-t30,Ferrero Rocher T30,FERRERO,epicerie,"Ferrero Rocher T30. Une sélection MART+, l'épicerie fine de terroir.",3650,,4.7,263,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250828210359-RQQq2Keh.png,,48,0,0
